,pid,hid,freq,activity,seq,start time,end time,duration,zone
2035,12052000_12052000_19477,12052000_12052000_19477,,home,1,1900-01-01 00:00:00,1900-01-01 06:50:23,6:50:23,
2036,12052000_12052000_19477,12052000_12052000_19477,,work,2,1900-01-01 06:50:23,1900-01-01 15:32:54,8:42:31,
2037,12052000_12052000_19477,12052000_12052000_19477,,home,3,1900-01-01 16:02:39,1900-01-02 00:00:00,7:57:21,
2038,12052000_12052000_19502,12052000_12052000_19502,,home,1,1900-01-01 00:00:00,1900-01-01 08:12:05,8:12:05,
2039,12052000_12052000_19502,12052000_12052000_19502,,work,2,1900-01-01 08:12:05,1900-01-01 16:17:17,8:05:12,
2040,12052000_12052000_19502,12052000_12052000_19502,,home,3,1900-01-01 16:17:17,1900-01-01 18:38:29,2:21:12,
2041,12052000_12052000_19502,12052000_12052000_19502,,work,4,1900-01-01 18:38:29,1900-01-01 19:44:00,1:05:31,
2042,12052000_12052000_19502,12052000_12052000_19502,,home,5,1900-01-01 19:44:00,1900-01-02 00:00:00,4:16:00,
2043,12052000_12052000_19511,12052000_12052000_19511,,home,1,1900-01-01 00:00:00,1900-01-01 07:52:39,7:52:39,
2044,12052000_12052000_19511,12052000_12052000_19511,,work,2,1900-01-01 07:52:39,1900-01-01 15:53:59,8:01:20,
2045,12052000_12052000_19511,12052000_12052000_19511,,home,3,1900-01-01 15:53:59,1900-01-02 00:00:00,8:06:01,
2046,12052000_12052000_19520,12052000_12052000_19520,,home,1,1900-01-01 00:00:00,1900-01-01 06:21:41,6:21:41,
2047,12052000_12052000_19520,12052000_12052000_19520,,work,2,1900-01-01 06:21:41,1900-01-01 14:33:40,8:11:59,
2048,12052000_12052000_19520,12052000_12052000_19520,,home,3,1900-01-01 14:33:40,1900-01-02 00:00:00,9:26:20,
2049,12052000_12052000_19551,12052000_12052000_19551,,home,1,1900-01-01 00:00:00,1900-01-01 07:01:07,7:01:07,
2050,12052000_12052000_19551,12052000_12052000_19551,,work,2,1900-01-01 07:01:07,1900-01-01 16:13:45,9:12:38,
2051,12052000_12052000_19551,12052000_12052000_19551,,home,3,1900-01-01 16:13:45,1900-01-02 00:00:00,7:46:15,
2052,12052000_12052000_19554,12052000_12052000_19554,,home,1,1900-01-01 00:00:00,1900-01-01 08:21:11,8:21:11,
2053,12052000_12052000_19554,12052000_12052000_19554,,work,2,1900-01-01 08:21:11,1900-01-01 08:50:17,0:29:06,
2054,12052000_12052000_19554,12052000_12052000_19554,,work,3,1900-01-01 08:50:17,1900-01-01 16:45:42,7:55:25,
2055,12052000_12052000_19554,12052000_12052000_19554,,work,4,1900-01-01 16:45:42,1900-01-01 17:13:50,0:28:08,
2056,12052000_12052000_19554,12052000_12052000_19554,,home,5,1900-01-01 17:13:50,1900-01-02 00:00:00,6:46:10,
2057,12052000_12052000_19569,12052000_12052000_19569,,home,1,1900-01-01 00:00:00,1900-01-01 07:59:01,7:59:01,
2058,12052000_12052000_19569,12052000_12052000_19569,,work,2,1900-01-01 07:59:01,1900-01-01 15:36:32,7:37:31,
2059,12052000_12052000_19569,12052000_12052000_19569,,home,3,1900-01-01 15:36:32,1900-01-02 00:00:00,8:23:28,
2060,12052000_12052000_19577,12052000_12052000_19577,,home,1,1900-01-01 00:00:00,1900-01-01 06:59:31,6:59:31,
2061,12052000_12052000_19577,12052000_12052000_19577,,work,2,1900-01-01 06:59:31,1900-01-01 15:16:27,8:16:56,
2062,12052000_12052000_19577,12052000_12052000_19577,,home,3,1900-01-01 15:16:27,1900-01-02 00:00:00,8:43:33,
2063,12052000_12052000_19587,12052000_12052000_19587,,home,1,1900-01-01 00:00:00,1900-01-01 06:40:16,6:40:16,
2064,12052000_12052000_19587,12052000_12052000_19587,,work,2,1900-01-01 06:40:16,1900-01-01 15:57:32,9:17:16,
2065,12052000_12052000_19587,12052000_12052000_19587,,home,3,1900-01-01 15:57:32,1900-01-02 00:00:00,8:02:28,
2066,12052000_12052000_19589,12052000_12052000_19589,,home,1,1900-01-01 00:00:00,1900-01-01 05:47:58,5:47:58,
2067,12052000_12052000_19589,12052000_12052000_19589,,work,2,1900-01-01 06:59:56,1900-01-01 14:46:15,7:46:19,
2068,12052000_12052000_19589,12052000_12052000_19589,,home,3,1900-01-01 15:58:13,1900-01-02 00:00:00,8:01:47,
2069,12052000_12052000_19598,12052000_12052000_19598,,home,1,1900-01-01 00:00:00,1900-01-01 06:12:26,6:12:26,
2070,12052000_12052000_19598,12052000_12052000_19598,,work,2,1900-01-01 06:12:26,1900-01-01 13:38:41,7:26:15,
2071,12052000_12052000_19598,12052000_12052000_19598,,home,3,1900-01-01 13:38:41,1900-01-02 00:00:00,10:21:19,
2072,12052000_12052000_19609,12052000_12052000_19609,,home,1,1900-01-01 00:00:00,1900-01-01 07:41:55,7:41:55,
2073,12052000_12052000_19609,12052000_12052000_19609,,work,2,1900-01-01 08:02:48,1900-01-01 08:20:14,0:17:26,
2074,12052000_12052000_19609,12052000_12052000_19609,,work,3,1900-01-01 08:20:14,1900-01-01 16:02:53,7:42:39,
2075,12052000_12052000_19609,12052000_12052000_19609,,work,4,1900-01-01 16:02:53,1900-01-01 16:19:25,0:16:32,
2076,12052000_12052000_19609,12052000_12052000_19609,,home,5,1900-01-01 16:40:18,1900-01-02 00:00:00,7:19:42,
2077,12052000_12052000_19633,12052000_12052000_19633,,home,1,1900-01-01 00:00:00,1900-01-01 06:52:43,6:52:43,
2078,12052000_12052000_19633,12052000_12052000_19633,,work,2,1900-01-01 07:10:13,1900-01-01 16:06:57,8:56:44,
2079,12052000_12052000_19633,12052000_12052000_19633,,home,3,1900-01-01 16:24:27,1900-01-02 00:00:00,7:35:33,
2080,12052000_12052000_19635,12052000_12052000_19635,,home,1,1900-01-01 00:00:00,1900-01-01 06:37:08,6:37:08,
2081,12052000_12052000_19635,12052000_12052000_19635,,work,2,1900-01-01 06:37:08,1900-01-01 14:35:33,7:58:25,
2082,12052000_12052000_19635,12052000_12052000_19635,,home,3,1900-01-01 15:05:58,1900-01-02 00:00:00,8:54:02,
2083,12052000_12052000_19639,12052000_12052000_19639,,home,1,1900-01-01 00:00:00,1900-01-01 08:15:36,8:15:36,
2084,12052000_12052000_19639,12052000_12052000_19639,,work,2,1900-01-01 08:15:36,1900-01-01 16:10:08,7:54:32,
2085,12052000_12052000_19639,12052000_12052000_19639,,home,3,1900-01-01 16:10:08,1900-01-02 00:00:00,7:49:52,
2086,12052000_12052000_19640,12052000_12052000_19640,,home,1,1900-01-01 00:00:00,1900-01-01 06:50:14,6:50:14,
2087,12052000_12052000_19640,12052000_12052000_19640,,work,2,1900-01-01 06:50:14,1900-01-01 15:13:11,8:22:57,
2088,12052000_12052000_19640,12052000_12052000_19640,,home,3,1900-01-01 15:13:11,1900-01-02 00:00:00,8:46:49,
2089,12052000_12052000_19647,12052000_12052000_19647,,home,1,1900-01-01 00:00:00,1900-01-01 06:20:19,6:20:19,
2090,12052000_12052000_19647,12052000_12052000_19647,,work,2,1900-01-01 06:20:19,1900-01-01 06:57:17,0:36:58,
2091,12052000_12052000_19647,12052000_12052000_19647,,work,3,1900-01-01 06:57:17,1900-01-01 14:03:14,7:05:57,
2092,12052000_12052000_19647,12052000_12052000_19647,,work,4,1900-01-01 15:21:12,1900-01-01 14:56:26,"-1 day, 23:35:14",
2093,12052000_12052000_19647,12052000_12052000_19647,,home,5,1900-01-01 14:56:26,1900-01-02 00:00:00,9:03:34,
2094,12052000_12052000_19652,12052000_12052000_19652,,home,1,1900-01-01 00:00:00,1900-01-01 06:45:43,6:45:43,
2095,12052000_12052000_19652,12052000_12052000_19652,,work,2,1900-01-01 06:45:43,1900-01-01 14:46:56,8:01:13,
2096,12052000_12052000_19652,12052000_12052000_19652,,home,3,1900-01-01 14:46:56,1900-01-02 00:00:00,9:13:04,
2097,12052000_12052000_19655,12052000_12052000_19655,,home,1,1900-01-01 00:00:00,1900-01-01 07:24:35,7:24:35,
2098,12052000_12052000_19655,12052000_12052000_19655,,work,2,1900-01-01 07:24:35,1900-01-01 15:52:33,8:27:58,
2099,12052000_12052000_19655,12052000_12052000_19655,,home,3,1900-01-01 15:52:33,1900-01-01 17:16:08,1:23:35,
2100,12052000_12052000_19655,12052000_12052000_19655,,work,4,1900-01-01 17:16:08,1900-01-01 18:53:11,1:37:03,
2101,12052000_12052000_19655,12052000_12052000_19655,,home,5,1900-01-01 18:53:11,1900-01-02 00:00:00,5:06:49,
2102,12052000_12052000_19675,12052000_12052000_19675,,home,1,1900-01-01 00:00:00,1900-01-01 07:20:39,7:20:39,
2103,12052000_12052000_19675,12052000_12052000_19675,,work,2,1900-01-01 07:20:39,1900-01-01 15:45:13,8:24:34,
2104,12052000_12052000_19675,12052000_12052000_19675,,home,3,1900-01-01 15:45:13,1900-01-02 00:00:00,8:14:47,
2105,12052000_12052000_197,12052000_12052000_197,,home,1,1900-01-01 00:00:00,1900-01-01 06:31:04,6:31:04,
2106,12052000_12052000_197,12052000_12052000_197,,work,2,1900-01-01 06:31:04,1900-01-01 14:35:39,8:04:35,
2107,12052000_12052000_197,12052000_12052000_197,,home,3,1900-01-01 14:35:39,1900-01-02 00:00:00,9:24:21,
2108,12052000_12052000_19722,12052000_12052000_19722,,home,1,1900-01-01 00:00:00,1900-01-01 06:53:23,6:53:23,
2109,12052000_12052000_19722,12052000_12052000_19722,,work,2,1900-01-01 06:53:23,1900-01-01 14:17:24,7:24:01,
2110,12052000_12052000_19722,12052000_12052000_19722,,home,3,1900-01-01 14:17:24,1900-01-01 16:29:58,2:12:34,
2111,12052000_12052000_19722,12052000_12052000_19722,,work,4,1900-01-01 17:28:39,1900-01-01 16:57:11,"-1 day, 23:28:32",
2112,12052000_12052000_19722,12052000_12052000_19722,,home,5,1900-01-01 17:55:52,1900-01-02 00:00:00,6:04:08,
2113,12052000_12052000_19727,12052000_12052000_19727,,home,1,1900-01-01 00:00:00,1900-01-01 07:08:58,7:08:58,
2114,12052000_12052000_19727,12052000_12052000_19727,,work,2,1900-01-01 07:08:58,1900-01-01 16:13:21,9:04:23,
2115,12052000_12052000_19727,12052000_12052000_19727,,home,3,1900-01-01 16:13:21,1900-01-02 00:00:00,7:46:39,
2116,12052000_12052000_19736,12052000_12052000_19736,,home,1,1900-01-01 00:00:00,1900-01-01 07:21:32,7:21:32,
2117,12052000_12052000_19736,12052000_12052000_19736,,work,2,1900-01-01 07:21:32,1900-01-01 15:31:56,8:10:24,
2118,12052000_12052000_19736,12052000_12052000_19736,,home,3,1900-01-01 15:31:56,1900-01-02 00:00:00,8:28:04,
2119,12052000_12052000_1974,12052000_12052000_1974,,home,1,1900-01-01 00:00:00,1900-01-01 06:48:27,6:48:27,
2120,12052000_12052000_1974,12052000_12052000_1974,,work,2,1900-01-01 06:48:27,1900-01-01 15:10:47,8:22:20,
2121,12052000_12052000_1974,12052000_12052000_1974,,home,3,1900-01-01 15:10:47,1900-01-02 00:00:00,8:49:13,
2122,12052000_12052000_19742,12052000_12052000_19742,,home,1,1900-01-01 00:00:00,1900-01-01 07:28:53,7:28:53,
2123,12052000_12052000_19742,12052000_12052000_19742,,work,2,1900-01-01 07:28:53,1900-01-01 07:17:11,"-1 day, 23:48:18",
2124,12052000_12052000_19742,12052000_12052000_19742,,work,3,1900-01-01 07:17:11,1900-01-01 15:22:19,8:05:08,
2125,12052000_12052000_19742,12052000_12052000_19742,,work,4,1900-01-01 15:22:19,1900-01-01 14:54:38,"-1 day, 23:32:19",
2126,12052000_12052000_19742,12052000_12052000_19742,,home,5,1900-01-01 15:21:09,1900-01-02 00:00:00,8:38:51,
2127,12052000_12052000_19759,12052000_12052000_19759,,home,1,1900-01-01 00:00:00,1900-01-01 06:26:03,6:26:03,
2128,12052000_12052000_19759,12052000_12052000_19759,,work,2,1900-01-01 06:26:03,1900-01-01 14:44:23,8:18:20,
2129,12052000_12052000_19759,12052000_12052000_19759,,home,3,1900-01-01 14:44:23,1900-01-01 15:57:07,1:12:44,
2130,12052000_12052000_19759,12052000_12052000_19759,,work,4,1900-01-01 15:57:07,1900-01-01 17:02:39,1:05:32,
2131,12052000_12052000_19759,12052000_12052000_19759,,home,5,1900-01-01 17:02:39,1900-01-02 00:00:00,6:57:21,
2132,12052000_12052000_19768,12052000_12052000_19768,,home,1,1900-01-01 00:00:00,1900-01-01 07:08:02,7:08:02,
2133,12052000_12052000_19768,12052000_12052000_19768,,work,2,1900-01-01 07:08:02,1900-01-01 07:28:32,0:20:30,
2134,12052000_12052000_19768,12052000_12052000_19768,,work,3,1900-01-01 07:28:32,1900-01-01 14:25:21,6:56:49,
2135,12052000_12052000_19768,12052000_12052000_19768,,work,4,1900-01-01 14:25:21,1900-01-01 15:08:19,0:42:58,
2136,12052000_12052000_19768,12052000_12052000_19768,,home,5,1900-01-01 15:08:19,1900-01-02 00:00:00,8:51:41,
2137,12052000_12052000_19781,12052000_12052000_19781,,home,1,1900-01-01 00:00:00,1900-01-01 07:22:58,7:22:58,
2138,12052000_12052000_19781,12052000_12052000_19781,,work,2,1900-01-01 07:22:58,1900-01-01 07:47:04,0:24:06,
2139,12052000_12052000_19781,12052000_12052000_19781,,work,3,1900-01-01 07:47:04,1900-01-01 15:55:44,8:08:40,
2140,12052000_12052000_19781,12052000_12052000_19781,,work,4,1900-01-01 15:55:44,1900-01-01 16:45:15,0:49:31,
2141,12052000_12052000_19781,12052000_12052000_19781,,home,5,1900-01-01 16:45:15,1900-01-02 00:00:00,7:14:45,
2142,12052000_12052000_19794,12052000_12052000_19794,,home,1,1900-01-01 00:00:00,1900-01-01 06:52:28,6:52:28,
2143,12052000_12052000_19794,12052000_12052000_19794,,work,2,1900-01-01 07:30:23,1900-01-01 07:02:40,"-1 day, 23:32:17",
2144,12052000_12052000_19794,12052000_12052000_19794,,work,3,1900-01-01 07:02:40,1900-01-01 15:28:02,8:25:22,
2145,12052000_12052000_19794,12052000_12052000_19794,,work,4,1900-01-01 15:28:02,1900-01-01 16:11:07,0:43:05,
2146,12052000_12052000_19794,12052000_12052000_19794,,home,5,1900-01-01 16:49:02,1900-01-02 00:00:00,7:10:58,
2147,12052000_12052000_19795,12052000_12052000_19795,,home,1,1900-01-01 00:00:00,1900-01-01 08:10:40,8:10:40,
2148,12052000_12052000_19795,12052000_12052000_19795,,work,2,1900-01-01 08:10:40,1900-01-01 15:48:33,7:37:53,
2149,12052000_12052000_19795,12052000_12052000_19795,,home,3,1900-01-01 15:48:33,1900-01-02 00:00:00,8:11:27,
2150,12052000_12052000_1980,12052000_12052000_1980,,home,1,1900-01-01 00:00:00,1900-01-01 07:41:18,7:41:18,
2151,12052000_12052000_1980,12052000_12052000_1980,,work,2,1900-01-01 07:41:18,1900-01-01 16:17:18,8:36:00,
2152,12052000_12052000_1980,12052000_12052000_1980,,home,3,1900-01-01 16:17:18,1900-01-02 00:00:00,7:42:42,
2153,12052000_12052000_19801,12052000_12052000_19801,,home,1,1900-01-01 00:00:00,1900-01-01 08:19:51,8:19:51,
2154,12052000_12052000_19801,12052000_12052000_19801,,work,2,1900-01-01 08:19:51,1900-01-01 16:19:27,7:59:36,
2155,12052000_12052000_19801,12052000_12052000_19801,,home,3,1900-01-01 16:19:27,1900-01-02 00:00:00,7:40:33,
2156,12052000_12052000_19802,12052000_12052000_19802,,home,1,1900-01-01 00:00:00,1900-01-01 08:08:35,8:08:35,
2157,12052000_12052000_19802,12052000_12052000_19802,,work,2,1900-01-01 08:08:35,1900-01-01 16:08:33,7:59:58,
2158,12052000_12052000_19802,12052000_12052000_19802,,home,3,1900-01-01 16:08:33,1900-01-02 00:00:00,7:51:27,
2159,12052000_12052000_19808,12052000_12052000_19808,,home,1,1900-01-01 00:00:00,1900-01-01 05:59:31,5:59:31,
2160,12052000_12052000_19808,12052000_12052000_19808,,work,2,1900-01-01 05:59:31,1900-01-01 14:31:35,8:32:04,
2161,12052000_12052000_19808,12052000_12052000_19808,,home,3,1900-01-01 14:31:35,1900-01-02 00:00:00,9:28:25,
2162,12052000_12052000_19826,12052000_12052000_19826,,home,1,1900-01-01 00:00:00,1900-01-01 08:17:56,8:17:56,
2163,12052000_12052000_19826,12052000_12052000_19826,,work,2,1900-01-01 08:17:56,1900-01-01 08:45:08,0:27:12,
2164,12052000_12052000_19826,12052000_12052000_19826,,work,3,1900-01-01 08:45:08,1900-01-01 16:10:11,7:25:03,
2165,12052000_12052000_19826,12052000_12052000_19826,,work,4,1900-01-01 16:10:11,1900-01-01 16:35:38,0:25:27,
2166,12052000_12052000_19826,12052000_12052000_19826,,home,5,1900-01-01 16:35:38,1900-01-02 00:00:00,7:24:22,
2167,12052000_12052000_19833,12052000_12052000_19833,,home,1,1900-01-01 00:00:00,1900-01-01 06:12:12,6:12:12,
2168,12052000_12052000_19833,12052000_12052000_19833,,work,2,1900-01-01 06:12:12,1900-01-01 14:55:38,8:43:26,
2169,12052000_12052000_19833,12052000_12052000_19833,,home,3,1900-01-01 14:55:38,1900-01-02 00:00:00,9:04:22,
2170,12052000_12052000_19836,12052000_12052000_19836,,home,1,1900-01-01 00:00:00,1900-01-01 08:04:38,8:04:38,
2171,12052000_12052000_19836,12052000_12052000_19836,,work,2,1900-01-01 08:46:23,1900-01-01 16:23:37,7:37:14,
2172,12052000_12052000_19836,12052000_12052000_19836,,home,3,1900-01-01 17:05:22,1900-01-02 00:00:00,6:54:38,
2173,12052000_12052000_19840,12052000_12052000_19840,,home,1,1900-01-01 00:00:00,1900-01-01 05:41:59,5:41:59,
2174,12052000_12052000_19840,12052000_12052000_19840,,work,2,1900-01-01 05:41:59,1900-01-01 15:15:44,9:33:45,
2175,12052000_12052000_19840,12052000_12052000_19840,,home,3,1900-01-01 15:15:44,1900-01-02 00:00:00,8:44:16,
2176,12052000_12052000_19843,12052000_12052000_19843,,home,1,1900-01-01 00:00:00,1900-01-01 08:12:05,8:12:05,
2177,12052000_12052000_19843,12052000_12052000_19843,,work,2,1900-01-01 08:12:05,1900-01-01 16:45:57,8:33:52,
2178,12052000_12052000_19843,12052000_12052000_19843,,home,3,1900-01-01 16:45:57,1900-01-02 00:00:00,7:14:03,
2179,12052000_12052000_19845,12052000_12052000_19845,,home,1,1900-01-01 00:00:00,1900-01-01 06:42:30,6:42:30,
2180,12052000_12052000_19845,12052000_12052000_19845,,work,2,1900-01-01 06:42:30,1900-01-01 14:33:44,7:51:14,
2181,12052000_12052000_19845,12052000_12052000_19845,,home,3,1900-01-01 14:33:44,1900-01-02 00:00:00,9:26:16,
2182,12052000_12052000_19848,12052000_12052000_19848,,home,1,1900-01-01 00:00:00,1900-01-01 07:32:15,7:32:15,
2183,12052000_12052000_19848,12052000_12052000_19848,,work,2,1900-01-01 07:32:15,1900-01-01 08:08:30,0:36:15,
2184,12052000_12052000_19848,12052000_12052000_19848,,work,3,1900-01-01 08:08:30,1900-01-01 15:54:52,7:46:22,
2185,12052000_12052000_19848,12052000_12052000_19848,,work,4,1900-01-01 15:54:52,1900-01-01 16:46:28,0:51:36,
2186,12052000_12052000_19848,12052000_12052000_19848,,home,5,1900-01-01 16:46:28,1900-01-02 00:00:00,7:13:32,
2187,12052000_12052000_19863,12052000_12052000_19863,,home,1,1900-01-01 00:00:00,1900-01-01 07:53:05,7:53:05,
2188,12052000_12052000_19863,12052000_12052000_19863,,work,2,1900-01-01 07:53:05,1900-01-01 08:21:25,0:28:20,
2189,12052000_12052000_19863,12052000_12052000_19863,,work,3,1900-01-01 08:21:25,1900-01-01 16:07:48,7:46:23,
2190,12052000_12052000_19863,12052000_12052000_19863,,work,4,1900-01-01 16:07:48,1900-01-01 16:35:57,0:28:09,
2191,12052000_12052000_19863,12052000_12052000_19863,,home,5,1900-01-01 16:35:57,1900-01-02 00:00:00,7:24:03,
2192,12052000_12052000_19867,12052000_12052000_19867,,home,1,1900-01-01 00:00:00,1900-01-01 07:14:28,7:14:28,
2193,12052000_12052000_19867,12052000_12052000_19867,,work,2,1900-01-01 07:14:28,1900-01-01 15:21:32,8:07:04,
2194,12052000_12052000_19867,12052000_12052000_19867,,home,3,1900-01-01 15:21:32,1900-01-02 00:00:00,8:38:28,
2195,12052000_12052000_19908,12052000_12052000_19908,,home,1,1900-01-01 00:00:00,1900-01-01 07:53:41,7:53:41,
2196,12052000_12052000_19908,12052000_12052000_19908,,work,2,1900-01-01 07:53:41,1900-01-01 16:46:56,8:53:15,
2197,12052000_12052000_19908,12052000_12052000_19908,,home,3,1900-01-01 16:46:56,1900-01-02 00:00:00,7:13:04,
2198,12052000_12052000_19915,12052000_12052000_19915,,home,1,1900-01-01 00:00:00,1900-01-01 06:48:37,6:48:37,
2199,12052000_12052000_19915,12052000_12052000_19915,,work,2,1900-01-01 06:48:37,1900-01-01 15:43:43,8:55:06,
2200,12052000_12052000_19915,12052000_12052000_19915,,home,3,1900-01-01 15:43:43,1900-01-02 00:00:00,8:16:17,
2201,12052000_12052000_1997,12052000_12052000_1997,,home,1,1900-01-01 00:00:00,1900-01-01 06:40:07,6:40:07,
2202,12052000_12052000_1997,12052000_12052000_1997,,work,2,1900-01-01 06:40:07,1900-01-01 14:17:29,7:37:22,
2203,12052000_12052000_1997,12052000_12052000_1997,,home,3,1900-01-01 14:17:29,1900-01-02 00:00:00,9:42:31,
2204,12052000_12052000_20001,12052000_12052000_20001,,home,1,1900-01-01 00:00:00,1900-01-01 06:41:32,6:41:32,
2205,12052000_12052000_20001,12052000_12052000_20001,,work,2,1900-01-01 07:03:37,1900-01-01 15:21:45,8:18:08,
2206,12052000_12052000_20001,12052000_12052000_20001,,home,3,1900-01-01 15:21:45,1900-01-02 00:00:00,8:38:15,
2207,12052000_12052000_20014,12052000_12052000_20014,,home,1,1900-01-01 00:00:00,1900-01-01 07:14:30,7:14:30,
2208,12052000_12052000_20014,12052000_12052000_20014,,work,2,1900-01-01 07:14:30,1900-01-01 16:04:26,8:49:56,
2209,12052000_12052000_20014,12052000_12052000_20014,,home,3,1900-01-01 16:04:26,1900-01-02 00:00:00,7:55:34,
2210,12052000_12052000_20019,12052000_12052000_20019,,home,1,1900-01-01 00:00:00,1900-01-01 06:48:21,6:48:21,
2211,12052000_12052000_20019,12052000_12052000_20019,,work,2,1900-01-01 06:48:21,1900-01-01 15:01:27,8:13:06,
2212,12052000_12052000_20019,12052000_12052000_20019,,home,3,1900-01-01 15:01:27,1900-01-02 00:00:00,8:58:33,
2213,12052000_12052000_20037,12052000_12052000_20037,,home,1,1900-01-01 00:00:00,1900-01-01 05:35:47,5:35:47,
2214,12052000_12052000_20037,12052000_12052000_20037,,work,2,1900-01-01 06:17:07,1900-01-01 14:34:11,8:17:04,
2215,12052000_12052000_20037,12052000_12052000_20037,,home,3,1900-01-01 14:34:11,1900-01-02 00:00:00,9:25:49,
2216,12052000_12052000_2005,12052000_12052000_2005,,home,1,1900-01-01 00:00:00,1900-01-01 07:06:58,7:06:58,
2217,12052000_12052000_2005,12052000_12052000_2005,,work,2,1900-01-01 07:06:58,1900-01-01 15:27:24,8:20:26,
2218,12052000_12052000_2005,12052000_12052000_2005,,home,3,1900-01-01 16:06:05,1900-01-02 00:00:00,7:53:55,
2219,12052000_12052000_20050,12052000_12052000_20050,,home,1,1900-01-01 00:00:00,1900-01-01 07:30:42,7:30:42,
2220,12052000_12052000_20050,12052000_12052000_20050,,work,2,1900-01-01 07:30:42,1900-01-01 15:43:17,8:12:35,
2221,12052000_12052000_20050,12052000_12052000_20050,,home,3,1900-01-01 15:43:17,1900-01-02 00:00:00,8:16:43,
2222,12052000_12052000_20063,12052000_12052000_20063,,home,1,1900-01-01 00:00:00,1900-01-01 06:10:11,6:10:11,
