,pid,hid,freq,ozone,dzone,purp,origin activity,destination activity,mode,seq,tst,tet,duration
595,12052000_12052000_14555,12052000_12052000_14555,,,,,work,home,drt,4,1900-01-01 15:56:58,1900-01-01 16:28:26,0:31:28
596,12052000_12052000_14631,12052000_12052000_14631,,,,work,home,work,drt,1,1900-01-01 07:42:02,1900-01-01 07:42:02,0:00:00
597,12052000_12052000_14631,12052000_12052000_14631,,,,work,work,work,drt,2,1900-01-01 07:44:20,1900-01-01 07:44:20,0:00:00
598,12052000_12052000_14631,12052000_12052000_14631,,,,work,work,work,drt,3,1900-01-01 15:34:56,1900-01-01 15:34:56,0:00:00
599,12052000_12052000_14631,12052000_12052000_14631,,,,,work,home,drt,4,1900-01-01 15:46:00,1900-01-01 15:46:00,0:00:00
600,12052000_12052000_1466,12052000_12052000_1466,,,,work,home,work,drt,1,1900-01-01 07:55:05,1900-01-01 08:20:52,0:25:47
601,12052000_12052000_1466,12052000_12052000_1466,,,,,work,home,drt,2,1900-01-01 17:02:08,1900-01-01 17:27:55,0:25:47
602,12052000_12052000_14671,12052000_12052000_14671,,,,work,home,work,drt,1,1900-01-01 08:27:20,1900-01-01 08:27:20,0:00:00
603,12052000_12052000_14671,12052000_12052000_14671,,,,,work,home,drt,2,1900-01-01 16:00:03,1900-01-01 16:00:03,0:00:00
604,12052000_12052000_14692,12052000_12052000_14692,,,,work,home,work,drt,1,1900-01-01 08:24:16,1900-01-01 08:24:16,0:00:00
605,12052000_12052000_14692,12052000_12052000_14692,,,,,work,home,drt,2,1900-01-01 16:18:05,1900-01-01 16:18:05,0:00:00
606,12052000_12052000_14709,12052000_12052000_14709,,,,work,home,work,drt,1,1900-01-01 08:09:15,1900-01-01 08:09:15,0:00:00
607,12052000_12052000_14709,12052000_12052000_14709,,,,,work,home,drt,2,1900-01-01 16:34:24,1900-01-01 16:34:24,0:00:00
608,12052000_12052000_14746,12052000_12052000_14746,,,,work,home,work,drt,1,1900-01-01 08:05:21,1900-01-01 08:05:21,0:00:00
609,12052000_12052000_14746,12052000_12052000_14746,,,,,work,home,drt,2,1900-01-01 15:35:23,1900-01-01 15:35:23,0:00:00
610,12052000_12052000_14778,12052000_12052000_14778,,,,work,home,work,drt,1,1900-01-01 06:53:15,1900-01-01 06:53:15,0:00:00
611,12052000_12052000_14778,12052000_12052000_14778,,,,,work,home,drt,2,1900-01-01 15:13:54,1900-01-01 15:13:54,0:00:00
612,12052000_12052000_14782,12052000_12052000_14782,,,,work,home,work,drt,1,1900-01-01 06:28:24,1900-01-01 06:28:24,0:00:00
613,12052000_12052000_14782,12052000_12052000_14782,,,,,work,home,drt,2,1900-01-01 15:52:39,1900-01-01 15:52:39,0:00:00
614,12052000_12052000_14795,12052000_12052000_14795,,,,work,home,work,drt,1,1900-01-01 07:57:07,1900-01-01 08:37:17,0:40:10
615,12052000_12052000_14795,12052000_12052000_14795,,,,,work,home,drt,2,1900-01-01 16:25:24,1900-01-01 17:05:34,0:40:10
616,12052000_12052000_14815,12052000_12052000_14815,,,,work,home,work,drt,1,1900-01-01 06:58:17,1900-01-01 06:58:17,0:00:00
617,12052000_12052000_14815,12052000_12052000_14815,,,,,work,home,drt,2,1900-01-01 14:14:59,1900-01-01 14:14:59,0:00:00
618,12052000_12052000_14827,12052000_12052000_14827,,,,work,home,work,drt,1,1900-01-01 07:51:12,1900-01-01 07:57:28,0:06:16
619,12052000_12052000_14827,12052000_12052000_14827,,,,work,work,work,drt,2,1900-01-01 08:16:31,1900-01-01 08:16:31,0:00:00
620,12052000_12052000_14827,12052000_12052000_14827,,,,work,work,work,drt,3,1900-01-01 16:54:31,1900-01-01 16:54:31,0:00:00
621,12052000_12052000_14827,12052000_12052000_14827,,,,,work,home,drt,4,1900-01-01 16:43:41,1900-01-01 16:43:41,0:00:00
622,12052000_12052000_14831,12052000_12052000_14831,,,,work,home,work,drt,1,1900-01-01 06:54:07,1900-01-01 07:02:25,0:08:18
623,12052000_12052000_14831,12052000_12052000_14831,,,,work,work,work,drt,2,1900-01-01 07:50:32,1900-01-01 07:50:32,0:00:00
624,12052000_12052000_14831,12052000_12052000_14831,,,,work,work,work,drt,3,1900-01-01 15:57:41,1900-01-01 15:57:41,0:00:00
625,12052000_12052000_14831,12052000_12052000_14831,,,,,work,home,drt,4,1900-01-01 15:48:19,1900-01-01 15:56:37,0:08:18
626,12052000_12052000_14838,12052000_12052000_14838,,,,work,home,work,drt,1,1900-01-01 07:46:24,1900-01-01 07:46:24,0:00:00
627,12052000_12052000_14838,12052000_12052000_14838,,,,,work,home,drt,2,1900-01-01 16:12:56,1900-01-01 16:12:56,0:00:00
628,12052000_12052000_14865,12052000_12052000_14865,,,,work,home,work,drt,1,1900-01-01 06:59:00,1900-01-01 06:59:00,0:00:00
629,12052000_12052000_14865,12052000_12052000_14865,,,,,work,home,drt,2,1900-01-01 15:05:16,1900-01-01 15:05:16,0:00:00
630,12052000_12052000_14879,12052000_12052000_14879,,,,work,home,work,drt,1,1900-01-01 07:47:26,1900-01-01 07:47:26,0:00:00
631,12052000_12052000_14879,12052000_12052000_14879,,,,,work,home,drt,2,1900-01-01 16:03:10,1900-01-01 16:03:10,0:00:00
632,12052000_12052000_14884,12052000_12052000_14884,,,,work,home,work,drt,1,1900-01-01 07:03:39,1900-01-01 07:03:39,0:00:00
633,12052000_12052000_14884,12052000_12052000_14884,,,,,work,home,drt,2,1900-01-01 14:44:41,1900-01-01 14:44:41,0:00:00
634,12052000_12052000_14885,12052000_12052000_14885,,,,work,home,work,drt,1,1900-01-01 07:23:35,1900-01-01 07:23:35,0:00:00
635,12052000_12052000_14885,12052000_12052000_14885,,,,,work,home,drt,2,1900-01-01 15:59:54,1900-01-01 15:59:54,0:00:00
636,12052000_12052000_14929,12052000_12052000_14929,,,,work,home,work,drt,1,1900-01-01 07:37:49,1900-01-01 07:37:49,0:00:00
637,12052000_12052000_14929,12052000_12052000_14929,,,,,work,home,drt,2,1900-01-01 16:07:03,1900-01-01 16:07:03,0:00:00
638,12052000_12052000_14955,12052000_12052000_14955,,,,work,home,work,drt,1,1900-01-01 07:06:59,1900-01-01 07:06:59,0:00:00
639,12052000_12052000_14955,12052000_12052000_14955,,,,,work,home,drt,2,1900-01-01 16:17:20,1900-01-01 16:17:20,0:00:00
640,12052000_12052000_14970,12052000_12052000_14970,,,,work,home,work,drt,1,1900-01-01 07:09:49,1900-01-01 07:09:49,0:00:00
641,12052000_12052000_14970,12052000_12052000_14970,,,,,work,home,drt,2,1900-01-01 15:37:03,1900-01-01 15:37:03,0:00:00
642,12052000_12052000_14978,12052000_12052000_14978,,,,work,home,work,drt,1,1900-01-01 07:24:19,1900-01-01 07:24:19,0:00:00
643,12052000_12052000_14978,12052000_12052000_14978,,,,,work,home,drt,2,1900-01-01 15:36:25,1900-01-01 15:36:25,0:00:00
644,12052000_12052000_14979,12052000_12052000_14979,,,,work,home,work,drt,1,1900-01-01 07:49:51,1900-01-01 08:33:47,0:43:56
645,12052000_12052000_14979,12052000_12052000_14979,,,,,work,home,drt,2,1900-01-01 17:05:55,1900-01-01 17:49:51,0:43:56
646,12052000_12052000_14988,12052000_12052000_14988,,,,work,home,work,drt,1,1900-01-01 07:02:25,1900-01-01 07:02:25,0:00:00
647,12052000_12052000_14988,12052000_12052000_14988,,,,home,work,home,drt,2,1900-01-01 15:32:42,1900-01-01 15:32:42,0:00:00
648,12052000_12052000_14988,12052000_12052000_14988,,,,work,home,work,drt,3,1900-01-01 16:59:31,1900-01-01 16:59:31,0:00:00
649,12052000_12052000_14988,12052000_12052000_14988,,,,,work,home,drt,4,1900-01-01 18:32:44,1900-01-01 18:32:44,0:00:00
650,12052000_12052000_14991,12052000_12052000_14991,,,,work,home,work,drt,1,1900-01-01 07:45:06,1900-01-01 07:45:06,0:00:00
651,12052000_12052000_14991,12052000_12052000_14991,,,,,work,home,drt,2,1900-01-01 15:59:20,1900-01-01 15:59:20,0:00:00
652,12052000_12052000_14992,12052000_12052000_14992,,,,work,home,work,drt,1,1900-01-01 07:08:49,1900-01-01 07:08:49,0:00:00
653,12052000_12052000_14992,12052000_12052000_14992,,,,work,work,work,drt,2,1900-01-01 07:34:28,1900-01-01 07:34:28,0:00:00
654,12052000_12052000_14992,12052000_12052000_14992,,,,work,work,work,drt,3,1900-01-01 15:33:46,1900-01-01 16:00:21,0:26:35
655,12052000_12052000_14992,12052000_12052000_14992,,,,,work,home,drt,4,1900-01-01 15:33:42,1900-01-01 16:24:27,0:50:45
656,12052000_12052000_14997,12052000_12052000_14997,,,,work,home,work,drt,1,1900-01-01 07:52:45,1900-01-01 07:52:45,0:00:00
657,12052000_12052000_14997,12052000_12052000_14997,,,,,work,home,drt,2,1900-01-01 15:55:59,1900-01-01 15:55:59,0:00:00
658,12052000_12052000_15037,12052000_12052000_15037,,,,work,home,work,drt,1,1900-01-01 07:41:16,1900-01-01 07:41:16,0:00:00
659,12052000_12052000_15037,12052000_12052000_15037,,,,,work,home,drt,2,1900-01-01 16:20:54,1900-01-01 16:20:54,0:00:00
660,12052000_12052000_15072,12052000_12052000_15072,,,,work,home,work,drt,1,1900-01-01 07:19:57,1900-01-01 07:19:57,0:00:00
661,12052000_12052000_15072,12052000_12052000_15072,,,,,work,home,drt,2,1900-01-01 16:02:35,1900-01-01 16:02:35,0:00:00
662,12052000_12052000_1508,12052000_12052000_1508,,,,work,home,work,drt,1,1900-01-01 07:00:06,1900-01-01 07:00:06,0:00:00
663,12052000_12052000_1508,12052000_12052000_1508,,,,,work,home,drt,2,1900-01-01 14:44:39,1900-01-01 14:44:39,0:00:00
664,12052000_12052000_15083,12052000_12052000_15083,,,,work,home,work,drt,1,1900-01-01 07:04:11,1900-01-01 07:04:11,0:00:00
665,12052000_12052000_15083,12052000_12052000_15083,,,,,work,home,drt,2,1900-01-01 14:39:28,1900-01-01 14:39:28,0:00:00
666,12052000_12052000_15090,12052000_12052000_15090,,,,work,home,work,drt,1,1900-01-01 07:31:04,1900-01-01 07:31:04,0:00:00
667,12052000_12052000_15090,12052000_12052000_15090,,,,,work,home,drt,2,1900-01-01 14:50:42,1900-01-01 14:50:42,0:00:00
668,12052000_12052000_15098,12052000_12052000_15098,,,,work,home,work,drt,1,1900-01-01 07:05:32,1900-01-01 07:05:32,0:00:00
669,12052000_12052000_15098,12052000_12052000_15098,,,,work,work,work,drt,2,1900-01-01 07:34:54,1900-01-01 07:34:54,0:00:00
670,12052000_12052000_15098,12052000_12052000_15098,,,,work,work,work,drt,3,1900-01-01 15:04:56,1900-01-01 15:04:56,0:00:00
671,12052000_12052000_15098,12052000_12052000_15098,,,,,work,home,drt,4,1900-01-01 14:58:38,1900-01-01 14:58:38,0:00:00
672,12052000_12052000_1511,12052000_12052000_1511,,,,work,home,work,drt,1,1900-01-01 06:33:53,1900-01-01 06:33:53,0:00:00
673,12052000_12052000_1511,12052000_12052000_1511,,,,,work,home,drt,2,1900-01-01 16:25:31,1900-01-01 16:25:31,0:00:00
674,12052000_12052000_15141,12052000_12052000_15141,,,,work,home,work,drt,1,1900-01-01 07:22:54,1900-01-01 07:22:54,0:00:00
675,12052000_12052000_15141,12052000_12052000_15141,,,,,work,home,drt,2,1900-01-01 16:06:55,1900-01-01 16:06:55,0:00:00
676,12052000_12052000_15151,12052000_12052000_15151,,,,work,home,work,drt,1,1900-01-01 07:36:47,1900-01-01 07:36:47,0:00:00
677,12052000_12052000_15151,12052000_12052000_15151,,,,,work,home,drt,2,1900-01-01 15:26:28,1900-01-01 15:26:28,0:00:00
678,12052000_12052000_15158,12052000_12052000_15158,,,,work,home,work,drt,1,1900-01-01 08:07:42,1900-01-01 08:07:42,0:00:00
679,12052000_12052000_15158,12052000_12052000_15158,,,,,work,home,drt,2,1900-01-01 17:13:04,1900-01-01 17:13:04,0:00:00
680,12052000_12052000_15163,12052000_12052000_15163,,,,work,home,work,drt,1,1900-01-01 07:20:02,1900-01-01 07:33:55,0:13:53
681,12052000_12052000_15163,12052000_12052000_15163,,,,,work,home,drt,2,1900-01-01 14:54:33,1900-01-01 15:08:26,0:13:53
682,12052000_12052000_15182,12052000_12052000_15182,,,,work,home,work,drt,1,1900-01-01 06:48:07,1900-01-01 06:48:07,0:00:00
683,12052000_12052000_15182,12052000_12052000_15182,,,,,work,home,drt,2,1900-01-01 14:57:15,1900-01-01 14:57:15,0:00:00
684,12052000_12052000_1519,12052000_12052000_1519,,,,work,home,work,drt,1,1900-01-01 07:24:03,1900-01-01 07:24:03,0:00:00
685,12052000_12052000_1519,12052000_12052000_1519,,,,,work,home,drt,2,1900-01-01 16:09:10,1900-01-01 16:09:10,0:00:00
686,12052000_12052000_15215,12052000_12052000_15215,,,,work,home,work,drt,1,1900-01-01 06:42:36,1900-01-01 06:42:36,0:00:00
687,12052000_12052000_15215,12052000_12052000_15215,,,,,work,home,drt,2,1900-01-01 15:07:17,1900-01-01 15:07:17,0:00:00
688,12052000_12052000_15227,12052000_12052000_15227,,,,work,home,work,drt,1,1900-01-01 07:47:01,1900-01-01 07:47:01,0:00:00
689,12052000_12052000_15227,12052000_12052000_15227,,,,,work,home,drt,2,1900-01-01 16:19:25,1900-01-01 16:19:25,0:00:00
690,12052000_12052000_15255,12052000_12052000_15255,,,,work,home,work,drt,1,1900-01-01 06:56:36,1900-01-01 06:56:36,0:00:00
691,12052000_12052000_15255,12052000_12052000_15255,,,,work,work,work,drt,2,1900-01-01 06:37:20,1900-01-01 06:37:20,0:00:00
692,12052000_12052000_15255,12052000_12052000_15255,,,,work,work,work,drt,3,1900-01-01 15:26:22,1900-01-01 15:26:22,0:00:00
693,12052000_12052000_15255,12052000_12052000_15255,,,,,work,home,drt,4,1900-01-01 15:01:06,1900-01-01 15:01:06,0:00:00
694,12052000_12052000_15259,12052000_12052000_15259,,,,work,home,work,drt,1,1900-01-01 07:54:25,1900-01-01 07:54:25,0:00:00
695,12052000_12052000_15259,12052000_12052000_15259,,,,,work,home,drt,2,1900-01-01 16:23:55,1900-01-01 16:23:55,0:00:00
696,12052000_12052000_15287,12052000_12052000_15287,,,,work,home,work,drt,1,1900-01-01 06:50:55,1900-01-01 06:50:55,0:00:00
697,12052000_12052000_15287,12052000_12052000_15287,,,,,work,home,drt,2,1900-01-01 15:17:00,1900-01-01 15:37:40,0:20:40
698,12052000_12052000_15304,12052000_12052000_15304,,,,work,home,work,drt,1,1900-01-01 06:41:50,1900-01-01 06:41:50,0:00:00
699,12052000_12052000_15304,12052000_12052000_15304,,,,,work,home,drt,2,1900-01-01 14:58:56,1900-01-01 14:58:56,0:00:00
700,12052000_12052000_1532,12052000_12052000_1532,,,,work,home,work,drt,1,1900-01-01 06:56:09,1900-01-01 07:45:06,0:48:57
701,12052000_12052000_1532,12052000_12052000_1532,,,,,work,home,drt,2,1900-01-01 15:46:45,1900-01-01 16:35:42,0:48:57
702,12052000_12052000_15363,12052000_12052000_15363,,,,work,home,work,drt,1,1900-01-01 07:17:45,1900-01-01 07:22:09,0:04:24
703,12052000_12052000_15363,12052000_12052000_15363,,,,work,work,work,drt,2,1900-01-01 07:55:47,1900-01-01 07:55:47,0:00:00
704,12052000_12052000_15363,12052000_12052000_15363,,,,work,work,work,drt,3,1900-01-01 15:18:30,1900-01-01 15:18:30,0:00:00
705,12052000_12052000_15363,12052000_12052000_15363,,,,,work,home,drt,4,1900-01-01 15:31:24,1900-01-01 15:35:48,0:04:24
706,12052000_12052000_15368,12052000_12052000_15368,,,,work,home,work,drt,1,1900-01-01 06:59:32,1900-01-01 07:35:28,0:35:56
707,12052000_12052000_15368,12052000_12052000_15368,,,,work,work,work,drt,2,1900-01-01 07:25:36,1900-01-01 08:20:21,0:54:45
708,12052000_12052000_15368,12052000_12052000_15368,,,,work,work,work,drt,3,1900-01-01 15:29:24,1900-01-01 16:24:09,0:54:45
709,12052000_12052000_15368,12052000_12052000_15368,,,,,work,home,drt,4,1900-01-01 16:06:45,1900-01-01 16:42:41,0:35:56
710,12052000_12052000_15377,12052000_12052000_15377,,,,work,home,work,drt,1,1900-01-01 07:20:14,1900-01-01 07:20:14,0:00:00
711,12052000_12052000_15377,12052000_12052000_15377,,,,,work,home,drt,2,1900-01-01 15:09:15,1900-01-01 15:09:15,0:00:00
712,12052000_12052000_15445,12052000_12052000_15445,,,,work,home,work,drt,1,1900-01-01 07:07:42,1900-01-01 07:07:42,0:00:00
713,12052000_12052000_15445,12052000_12052000_15445,,,,,work,home,drt,2,1900-01-01 15:17:34,1900-01-01 15:52:05,0:34:31
714,12052000_12052000_15459,12052000_12052000_15459,,,,work,home,work,drt,1,1900-01-01 06:45:04,1900-01-01 06:45:04,0:00:00
715,12052000_12052000_15459,12052000_12052000_15459,,,,,work,home,drt,2,1900-01-01 15:19:13,1900-01-01 15:19:13,0:00:00
716,12052000_12052000_15478,12052000_12052000_15478,,,,work,home,work,drt,1,1900-01-01 07:37:32,1900-01-01 07:37:32,0:00:00
717,12052000_12052000_15478,12052000_12052000_15478,,,,work,work,work,drt,2,1900-01-01 08:04:48,1900-01-01 08:04:48,0:00:00
718,12052000_12052000_15478,12052000_12052000_15478,,,,work,work,work,drt,3,1900-01-01 15:50:26,1900-01-01 15:50:26,0:00:00
719,12052000_12052000_15478,12052000_12052000_15478,,,,,work,home,drt,4,1900-01-01 16:14:37,1900-01-01 16:36:36,0:21:59
720,12052000_12052000_15518,12052000_12052000_15518,,,,work,home,work,drt,1,1900-01-01 06:47:11,1900-01-01 06:47:11,0:00:00
721,12052000_12052000_15518,12052000_12052000_15518,,,,,work,home,drt,2,1900-01-01 15:20:13,1900-01-01 15:20:13,0:00:00
722,12052000_12052000_15549,12052000_12052000_15549,,,,work,home,work,drt,1,1900-01-01 06:55:49,1900-01-01 06:55:49,0:00:00
723,12052000_12052000_15549,12052000_12052000_15549,,,,,work,home,drt,2,1900-01-01 15:31:10,1900-01-01 15:31:10,0:00:00
724,12052000_12052000_15551,12052000_12052000_15551,,,,work,home,work,drt,1,1900-01-01 07:05:56,1900-01-01 07:05:56,0:00:00
725,12052000_12052000_15551,12052000_12052000_15551,,,,work,work,work,drt,2,1900-01-01 06:49:11,1900-01-01 06:49:11,0:00:00
726,12052000_12052000_15551,12052000_12052000_15551,,,,work,work,work,drt,3,1900-01-01 15:24:45,1900-01-01 15:24:45,0:00:00
727,12052000_12052000_15551,12052000_12052000_15551,,,,,work,home,drt,4,1900-01-01 14:32:24,1900-01-01 14:32:24,0:00:00
728,12052000_12052000_15556,12052000_12052000_15556,,,,work,home,work,drt,1,1900-01-01 07:07:49,1900-01-01 07:07:49,0:00:00
729,12052000_12052000_15556,12052000_12052000_15556,,,,,work,home,drt,2,1900-01-01 15:11:15,1900-01-01 15:11:15,0:00:00
730,12052000_12052000_15561,12052000_12052000_15561,,,,work,home,work,drt,1,1900-01-01 07:07:17,1900-01-01 07:07:17,0:00:00
731,12052000_12052000_15561,12052000_12052000_15561,,,,,work,home,drt,2,1900-01-01 15:02:06,1900-01-01 15:02:06,0:00:00
732,12052000_12052000_15641,12052000_12052000_15641,,,,work,home,work,drt,1,1900-01-01 08:04:33,1900-01-01 08:04:33,0:00:00
733,12052000_12052000_15641,12052000_12052000_15641,,,,,work,home,drt,2,1900-01-01 16:24:14,1900-01-01 16:24:14,0:00:00
734,12052000_12052000_15675,12052000_12052000_15675,,,,work,home,work,drt,1,1900-01-01 08:36:23,1900-01-01 08:36:23,0:00:00
735,12052000_12052000_15675,12052000_12052000_15675,,,,,work,home,drt,2,1900-01-01 15:26:46,1900-01-01 15:26:46,0:00:00
736,12052000_12052000_15701,12052000_12052000_15701,,,,work,home,work,drt,1,1900-01-01 07:57:38,1900-01-01 07:57:38,0:00:00
737,12052000_12052000_15701,12052000_12052000_15701,,,,,work,home,drt,2,1900-01-01 15:54:15,1900-01-01 15:54:15,0:00:00
738,12052000_12052000_15715,12052000_12052000_15715,,,,work,home,work,drt,1,1900-01-01 07:41:25,1900-01-01 07:41:25,0:00:00
739,12052000_12052000_15715,12052000_12052000_15715,,,,,work,home,drt,2,1900-01-01 16:07:21,1900-01-01 16:07:21,0:00:00
740,12052000_12052000_15723,12052000_12052000_15723,,,,work,home,work,drt,1,1900-01-01 06:41:47,1900-01-01 06:41:47,0:00:00
741,12052000_12052000_15723,12052000_12052000_15723,,,,,work,home,drt,2,1900-01-01 14:52:56,1900-01-01 15:58:34,1:05:38
742,12052000_12052000_15727,12052000_12052000_15727,,,,work,home,work,drt,1,1900-01-01 06:27:38,1900-01-01 07:21:57,0:54:19
743,12052000_12052000_15727,12052000_12052000_15727,,,,,work,home,drt,2,1900-01-01 14:36:12,1900-01-01 15:30:31,0:54:19
744,12052000_12052000_15733,12052000_12052000_15733,,,,work,home,work,drt,1,1900-01-01 07:37:52,1900-01-01 07:37:52,0:00:00
745,12052000_12052000_15733,12052000_12052000_15733,,,,,work,home,drt,2,1900-01-01 15:31:45,1900-01-01 15:31:45,0:00:00
746,12052000_12052000_15751,12052000_12052000_15751,,,,work,home,work,drt,1,1900-01-01 07:11:35,1900-01-01 07:11:35,0:00:00
747,12052000_12052000_15751,12052000_12052000_15751,,,,,work,home,drt,2,1900-01-01 15:37:49,1900-01-01 15:37:49,0:00:00
748,12052000_12052000_15779,12052000_12052000_15779,,,,work,home,work,drt,1,1900-01-01 06:48:43,1900-01-01 06:48:43,0:00:00
749,12052000_12052000_15779,12052000_12052000_15779,,,,,work,home,drt,2,1900-01-01 17:06:55,1900-01-01 17:06:55,0:00:00
750,12052000_12052000_15818,12052000_12052000_15818,,,,work,home,work,drt,1,1900-01-01 07:59:30,1900-01-01 07:59:30,0:00:00
751,12052000_12052000_15818,12052000_12052000_15818,,,,,work,home,drt,2,1900-01-01 15:49:44,1900-01-01 15:49:44,0:00:00
752,12052000_12052000_15828,12052000_12052000_15828,,,,work,home,work,drt,1,1900-01-01 06:50:15,1900-01-01 06:50:15,0:00:00
753,12052000_12052000_15828,12052000_12052000_15828,,,,,work,home,drt,2,1900-01-01 15:39:32,1900-01-01 15:39:32,0:00:00
754,12052000_12052000_15844,12052000_12052000_15844,,,,work,home,work,drt,1,1900-01-01 06:36:53,1900-01-01 06:58:59,0:22:06
755,12052000_12052000_15844,12052000_12052000_15844,,,,,work,home,drt,2,1900-01-01 15:28:01,1900-01-01 15:50:07,0:22:06
756,12052000_12052000_15870,12052000_12052000_15870,,,,work,home,work,drt,1,1900-01-01 06:39:32,1900-01-01 07:43:25,1:03:53
757,12052000_12052000_15870,12052000_12052000_15870,,,,,work,home,drt,2,1900-01-01 15:20:24,1900-01-01 15:20:24,0:00:00
758,12052000_12052000_15880,12052000_12052000_15880,,,,work,home,work,drt,1,1900-01-01 07:00:06,1900-01-01 07:00:06,0:00:00
759,12052000_12052000_15880,12052000_12052000_15880,,,,,work,home,drt,2,1900-01-01 15:18:45,1900-01-01 15:18:45,0:00:00
760,12052000_12052000_15888,12052000_12052000_15888,,,,work,home,work,drt,1,1900-01-01 07:14:24,1900-01-01 07:14:24,0:00:00
761,12052000_12052000_15888,12052000_12052000_15888,,,,,work,home,drt,2,1900-01-01 17:00:10,1900-01-01 17:00:10,0:00:00
762,12052000_12052000_15891,12052000_12052000_15891,,,,work,home,work,drt,1,1900-01-01 07:04:36,1900-01-01 07:04:36,0:00:00
763,12052000_12052000_15891,12052000_12052000_15891,,,,,work,home,drt,2,1900-01-01 15:10:31,1900-01-01 15:10:31,0:00:00
